VPTREE,EUCLIDEANDISTANCE,CONVEX,4490,487934
k,time,count
5,2835023,3820
5,711061,955
5,1026481,1276
5,3791544,4774
5,4769506,6364
5,2226792,2875
5,2262737,3186
5,266812,323
5,513447,642
5,1018219,1276
5,1390914,1911
5,1001295,1274
5,692845,957
5,695878,960
5,1177658,1594
5,2621953,3490
5,2030746,2544
5,3573692,4453
5,1168447,1589
5,2593185,3504
5,2762710,3819
5,1008507,1276
5,2220391,2867
5,3800993,4764
5,997491,1277
5,675144,959
5,4341800,5716
5,1843400,2234
5,1018520,1278
5,986529,1277
5,2355745,3185
5,1034216,1276
5,2232510,2869
5,5557144,7627
5,2746452,3497
5,5610018,7634
5,1842165,2232
5,8885946,11427
5,2127171,2857
5,1170692,1596
5,2231441,2865
5,8519256,10803
5,1863965,2228
5,670972,958
5,3965677,5081
5,1002599,1277
5,1193360,1588
5,4802850,6370
5,1863605,2224
5,2243482,2859
5,1353375,1920
5,2532166,3508
5,5355061,7620
5,1331370,1904
5,4428127,5728
5,255396,323
5,1016733,1278
5,5802374,7944
5,4831688,6365
5,1176076,1591
5,957675,1271
5,2506339,3495
5,1192554,1597
5,8226762,10804
5,3493020,4125
5,5055993,6999
5,4615538,6040
5,1371132,1910
5,1036206,1270
5,924979,1270
5,682164,960
5,2614551,3507
5,4037393,5088
5,992806,1274
5,1298200,1904
5,2007758,2547
5,1759520,2228
5,1953354,2553
5,3432236,4462
5,511170,638
5,641064,955
5,906640,1271
5,3402939,4138
5,503842,639
5,1440142,1905
5,5571343,7626
