VPTREE,EUCLIDEANDISTANCE,SELECTION,4490,256870
k,time,count
5,1750862,2232
5,1742047,2552
5,682604,955
5,477242,638
5,1108970,1592
5,1311381,1906
5,938804,1274
5,583929,956
5,1694408,2227
5,3208451,4139
5,678032,958
5,607620,958
5,489123,640
5,977405,1270
5,663614,959
5,1165345,1592
5,2290089,3188
5,1176013,1589
5,668428,959
5,504911,640
5,3214508,4139
5,679795,955
5,460339,641
5,502813,638
5,253586,322
5,486366,641
5,649282,957
5,1137229,1597
5,2208265,3190
5,965398,1273
5,248825,322
5,4264841,6044
5,671701,959
5,486679,641
5,479247,638
5,906959,1275
5,252963,322
5,898250,1280
5,449352,638
5,963429,1275
5,1135068,1594
5,229079,323
5,462668,640
5,2626874,3827
5,263430,322
5,1763361,2547
5,1066752,1591
5,908494,1276
5,483589,638
5,3182990,4143
5,684809,954
5,1889698,2543
5,927988,1270
5,684085,958
5,637154,954
5,220646,322
5,967990,1275
5,463627,640
5,658603,955
5,925065,1276
5,2075047,2865
5,1328754,1906
5,951711,1277
5,1584698,2222
5,463126,639
5,250829,322
5,625671,957
5,1091604,1596
5,260202,322
5,462250,638
5,426598,641
5,437344,640
5,870861,1278
5,486099,638
5,1022822,1596
5,453391,638
5,1262858,1915
5,970132,1273
5,502080,638
5,244885,322
5,1852360,2548
5,1073069,1596
5,915641,1276
5,3286042,4448
5,2066452,2866
5,472308,640
5,435495,640
5,1323540,1912
5,1900497,2550
5,1078394,1600
5,1688517,2229
5,2173237,3180
5,1634257,2233
5,1250428,1922
5,1859439,2541
5,491897,641
5,244113,322
5,247469,322
5,1075631,1589
5,924111,1270
5,923257,1276
5,1792592,2546
5,444880,638
5,1825521,2553
5,1150403,1589
5,666686,962
5,3085805,4139
5,473934,638
5,2369203,3511
5,3562978,4768
5,699119,954
5,1332620,1904
5,239468,323
5,239545,322
5,1961396,2859
5,1278453,1905
5,496829,638
5,947352,1278
5,1040108,1596
5,619495,957
5,2594621,3816
5,2191048,3177
5,3283213,4460
5,1744208,2548
5,493066,640
5,1055697,1600
5,1728348,2555
5,976348,1279
5,494383,643
5,1077253,1591
5,946641,1276
5,965679,1270
5,455629,638
5,1249498,1918
5,502475,639
5,938930,1271
5,906081,1275
5,248820,322
5,226048,322
5,1114150,1598
5,256495,322
5,647470,964
5,957577,1270
5,925550,1270
5,1742305,2225
5,510795,639
5,463411,638
5,439483,639
5,611575,955
5,655894,956
